college,lnwage,propensity,weight
1,10.596659732783579,0.33185161385050455,3.013395018324331
1,10.918736348043124,0.6378217580194078,1.5678361351378856
0,10.404293143019792,0.03778259806979574,1.0392661762237974
1,11.156264806643742,0.16306288764322469,6.132603282409431
0,11.338583982516495,0.03360261184741779,1.0347710085513107
0,10.896757843893464,0.03284681749453139,1.0339623733744427
0,10.691967639914864,0.15315058759505162,1.1808474864027156
0,10.736418414365376,0.3104971683808985,1.4503203672880998
0,10.491301994830229,0.7148131470734448,3.5064730009048914
0,10.645448706505872,0.865155941441474,7.41597376028231
0,10.085850775128717,0.050206041047109254,1.052859928802305
0,10.524090921620362,0.5087611471982741,2.0356696020614247
0,10.491301994830229,0.4370607501833655,1.7763906146635335
1,10.491301994830229,0.694392098385632,1.4401085529700945
1,10.596659732783579,0.49963531301627645,2.0014598126842635
1,10.819798284210286,0.7112184178803371,1.4060378286888664
0,11.23850177707664,0.5639468971765718,2.2932986682700705
0,9.575052927597383,0.35612051748347556,1.5530856738773877
1,10.085850775128717,0.18092407739041408,5.527180320185416
1,11.695255355062795,0.7148131470734448,1.3989669945133971
0,10.596659732783579,0.40036043075430927,1.6676684650046323
1,10.915106645867503,0.7018202390598843,1.424866289606494
0,8.343077871169383,0.024947254975995974,1.0255855440675485
0,10.596659732783579,0.2266123911144601,1.2930126995970508
0,9.90353755128617,0.5048293710310725,2.0195058864502062
1,10.819798284210286,0.4472538956011162,2.2358664951503315
0,10.491301994830229,0.10835900458671686,1.1215276160967582
0,10.308985993422082,0.4692461675066681,1.8841126314666103
0,10.203629181337648,0.3526951522409589,1.544867157201099
0,9.90353755128617,0.18092407739041408,1.2208880427274529
0,10.085850775128717,0.14685213833044183,1.172129761941923
0,10.308985993422082,0.08182727918529864,1.089119701914791
1,10.12667110305036,0.5002843788774893,1.9988631310930498
0,10.085850775128717,0.07487777216464403,1.0809382478462837
0,9.19023970026918,0.26399604414429423,1.358688349490408
0,10.491301994830229,0.24320205494599825,1.321356653430982
1,10.308985993422082,0.5048293710310725,1.9808673135589996
0,10.673618922112436,0.039528071705054964,1.0411548433021112
0,10.308985993422082,0.03360261184741779,1.0347710085513107
1,10.389026137075234,0.6187155512166664,1.6162516006484093
0,11.513934955263402,0.12074029973004213,1.1373204068069667
0,9.433563920090563,0.31852685651961815,1.4674092582619698
0,11.338583982516495,0.03563014328744188,1.0369465543115393
0,10.165890277802454,0.03284681749453139,1.0339623733744427
0,11.225256725762893,0.04900228946529438,1.0515272423082307
0,10.169728906753061,0.0290818618761195,1.0299529494137527
1,11.338583982516495,0.044889684428684004,22.27683292335669
0,11.695255355062795,0.10913968528973002,1.1225104356851108
0,8.699681400989514,0.033618130188017376,1.0347876250974763
0,10.740756721857226,0.03456037825040963,1.0357975553020897
0,10.221977646629885,0.03360261184741779,1.0347710085513107
0,8.294299608857235,0.12179471618120662,1.1386859296172687
0,11.068215243411098,0.6867257980746393,3.1920917645119578
0,10.308985993422082,0.23492048425679107,1.3070536845161593
0,8.853808274977197,0.10835900458671686,1.1215276160967582
0,11.184435286790631,0.40036043075430927,1.6676684650046323
0,10.308985993422082,0.11826444050489954,1.1341268810488037
0,11.002116507732017,0.12576159845851873,1.1438527502758657
1,11.51293546492023,0.519440344200112,1.9251488860379213
0,10.518700218288165,0.08602374897773997,1.0941203328658973
0,10.915106645867503,0.11818383882373999,1.1340232171137505
0,11.51293546492023,0.11818383882373999,1.1340232171137505
1,10.819798284210286,0.4262942286249214,2.3457976506640876
